1517861313	1.45
1517861329	1.49
1517861345	1.58
1517861360	1.32
1517861376	1.23
1517861392	1.49
1517861407	1.32
1517861423	1.41
1517861439	1.58
1517861454	1.66
1517861470	1.66
1517861486	1.41
1517861501	1.41
1517861517	1.32
1517861533	1.41
1517861549	1.23
1517861564	1.23
1517861580	1.41
1517861596	1.32
1517861611	1.41
1517861627	1.41
1517861643	1.58
1517861658	1.66
1517861674	1.49
1517861690	1.49
1517861706	1.58
1517861721	1.32
1517861737	1.15
1517861753	1.32
1517861768	1.32
1517861784	1.32
1517861800	1.15
1517861815	1.23
1517861831	1.49
1517861847	1.41
1517861862	1.66
1517861878	1.49
1517861894	1.49
1517861910	1.58
1517861925	1.49
1517861941	1.49
1517861957	1.49
1517861972	1.58
1517861988	1.23
1517862004	1.41
1517862020	1.41
1517862035	1.49
1517862051	1.66
1517862067	1.49
1517862082	1.49
1517862098	1.41
1517862114	1.49
1517862130	1.23
1517862145	1.15
1517862161	1.41
1517862177	1.49
1517862192	1.84
1517862208	1.58
1517862224	1.58
1517862240	1.49
1517862255	1.49
1517862271	1.49
1517862287	1.49
1517862302	1.32
1517862318	1.41
1517862334	1.49
1517862350	1.58
1517862365	1.75
1517862381	1.49
1517862397	1.49
1517862413	1.58
1517862428	1.58
1517862444	1.41
1517862460	1.58
1517862476	1.66
1517862491	1.58
1517862507	1.66
1517862523	1.49
1517862539	1.66
1517862554	1.41
1517862570	1.41
1517862586	1.49
1517862601	1.58
1517862617	1.58
1517862633	1.66
1517862649	1.49
1517862664	1.49
1517862680	1.49
1517862696	1.49
1517862712	1.58
1517862727	1.58
1517862743	1.75
1517862759	1.66
1517862775	1.49
1517862790	1.58
1517862806	1.49
1517862822	1.66
1517862838	1.49
1517862853	1.58
1517862869	1.58
1517862885	1.49
1517862900	1.75
1517862916	1.58
1517862932	1.49
1517862948	1.58
1517862963	1.49
1517862979	1.49
1517862995	1.58
1517863011	1.75
1517863026	1.58
1517863042	1.92
1517863058	1.66
1517863074	1.84
1517863089	1.58
1517863105	1.58
1517863121	1.49
1517863137	1.66
1517863152	1.66
1517863168	1.58
1517863184	1.58
1517863200	1.58
1517863215	1.49
1517863231	1.49
1517863247	1.58
1517863262	1.49
1517863278	1.49
1517863294	1.66
1517863310	1.49
1517863325	1.66
1517863341	1.66
1517863357	1.49
1517863373	1.58
1517863388	1.49
1517863404	1.49
1517863420	1.66
1517863436	1.58
1517863451	1.58
1517863467	1.84
1517863483	1.66
1517863499	1.49
1517863514	1.49
1517863530	1.66
1517863546	1.49
1517863561	1.49
1517863577	1.49
1517863593	1.58
1517863609	1.92
1517863624	1.58
1517863640	1.58
1517863656	1.49
1517863672	1.32
1517863687	1.49
1517863703	1.58
1517863719	1.49
1517863735	1.49
1517863750	1.58
1517863766	1.49
1517863782	1.49
1517863798	1.41
1517863813	1.41
1517863829	1.49
1517863845	1.58
1517863861	1.84
1517863876	1.49
1517863892	1.58
1517863908	1.58
1517863923	1.66
1517863939	1.41
1517863955	1.49
1517863971	1.49
1517863986	1.58
1517864002	1.84
1517864018	1.49
1517864034	1.66
1517864049	1.49
1517864065	1.66
1517864081	1.41
1517864097	1.49
1517864112	1.49
1517864128	1.58
1517864144	1.58
1517864160	1.66
1517864175	1.58
1517864191	1.58
1517864207	1.41
1517864222	1.49
1517864238	1.49
1517864254	1.58
1517864270	1.49
1517864285	1.58
1517864301	1.66
1517864317	1.49
1517864333	1.49
1517864348	1.41
1517864364	1.58
1517864380	1.49
1517864396	1.49
1517864411	1.84
1517864427	1.58
1517864443	1.66
1517864459	1.58
1517864474	1.58
1517864490	1.32
1517864506	1.49
1517864522	1.49
1517864537	1.49
1517864553	1.49
1517864569	1.58
1517864584	1.49
1517864600	1.41
1517864616	1.58
1517864632	1.49
1517864647	1.58
1517864663	1.49
1517864679	1.58
1517864695	1.49
1517864710	1.58
1517864726	1.58
1517864742	1.58
1517864758	1.49
1517864773	1.58
1517864789	1.49
1517864805	1.75
1517864821	1.58
1517864836	1.58
1517864852	1.49
1517864868	1.58
1517864883	1.58
1517864899	1.58
1517864915	1.58
1517864931	1.49
1517864946	1.41
1517864962	1.49
1517864978	1.84
1517864994	1.58
1517865009	1.49
1517865025	1.58
1517865041	1.58
1517865057	1.49
1517865072	1.49
1517865088	1.66
1517865104	1.58
1517865120	1.75
1517865135	1.49
1517865151	1.58
1517865167	1.49
1517865183	1.58
1517865198	1.32
1517865214	1.49
1517865230	1.66
1517865245	1.58
1517865261	1.75
1517865277	1.58
1517865293	1.49
1517865308	1.58
1517865324	1.49
1517865340	1.49
1517865356	1.58
1517865371	1.66
1517865387	1.92
1517865403	1.58
1517865419	1.49
1517865434	1.58
1517865450	1.58
1517865466	1.49
1517865482	1.66
1517865497	1.58
1517865513	1.49
1517865529	1.66
1517865545	1.49
1517865560	1.58
1517865576	1.49
1517865592	1.49
1517865607	1.49
1517865623	1.49
1517865639	1.49
1517865655	1.66
1517865670	1.84
1517865686	1.49
1517865702	1.58
1517865718	1.49
1517865733	1.49
1517865749	1.49
1517865765	1.49
1517865781	1.49
1517865796	1.84
1517865812	1.58
1517865828	1.49
1517865844	1.58
1517865859	1.49
1517865875	1.58
1517865891	1.49
1517865906	1.49
1517865922	1.66
1517865938	1.58
1517865954	1.66
1517865969	1.58
1517865985	1.66
1517866001	1.49
1517866017	1.41
1517866032	1.49
1517866048	1.58
1517866064	1.58
1517866080	1.49
1517866095	1.58
1517866111	1.49
1517866127	1.58
1517866143	1.49
1517866158	1.49
1517866174	1.49
1517866190	1.49
1517866206	1.66
1517866221	1.66
1517866237	1.58
1517866253	1.66
1517866268	1.58
1517866284	1.58
1517866300	1.58
1517866316	1.58
1517866331	1.49
1517866347	1.49
1517866363	1.49
1517866379	1.49
1517866394	1.66
1517866410	1.58
1517866426	1.41
1517866442	1.49
1517866457	1.58
1517866473	1.58
1517866489	1.66
1517866505	1.49
1517866520	1.58
1517866536	1.49
1517866552	1.58
1517866567	1.49
1517866583	1.41
1517866599	1.66
1517866615	1.49
1517866630	1.58
1517866646	1.58
1517866662	1.66
1517866678	1.49
1517866693	1.49
1517866709	1.58
1517866725	1.49
1517866741	1.58
1517866756	1.49
1517866772	1.75
1517866788	1.49
1517866804	1.49
1517866819	1.58
1517866835	1.58
1517866851	1.49
1517866867	1.49
1517866882	1.58
1517866898	1.66
1517866914	1.58
1517866929	1.58
1517866945	1.41
1517866961	1.49
1517866977	1.49
1517866992	1.58
1517867008	1.49
1517867024	1.58
1517867040	1.66
1517867055	1.49
1517867071	1.58
1517867087	1.49
1517867103	1.58
1517867118	1.49
1517867134	1.58
1517867150	1.58
1517867166	1.84
1517867181	1.84
1517867197	1.75
1517867213	1.58
1517867228	1.58
1517867244	1.66
1517867260	1.49
1517867276	1.41
1517867291	1.58
1517867307	1.49
1517867323	1.84
1517867339	1.49
1517867354	1.58
1517867370	1.66
1517867386	1.49
1517867402	1.49
1517867418	1.75
1517867433	1.66
1517867449	1.49
1517867465	1.49
1517867481	1.49
1517867496	1.58
1517867512	1.49
1517867528	1.49
1517867544	1.75
1517867559	1.66
1517867575	1.49
1517867591	1.49
1517867607	1.49
1517867622	1.58
1517867638	1.66
1517867654	1.66
1517867670	1.84
1517867685	1.49
1517867701	1.49
1517867717	1.49
1517867733	1.49
1517867748	1.58
1517867764	1.66
1517867780	1.58
1517867796	1.58
1517867812	1.49
1517867827	1.49
1517867843	1.49
1517867859	1.41
1517867875	1.75
1517867890	1.58
1517867906	1.75
1517867922	1.49
1517867938	1.58
1517867953	1.49
1517867969	1.49
1517867985	1.49
1517868001	1.58
1517868016	1.58
1517868032	1.75
1517868048	1.49
1517868064	1.58
1517868079	1.49
1517868095	1.49
1517868111	1.49
1517868127	1.49
1517868142	1.49
1517868158	1.66
1517868174	1.49
1517868190	1.49
1517868206	1.23
1517868221	1.49
1517868237	1.58
1517868253	1.49
1517868269	1.49
1517868284	1.75
1517868300	1.41
1517868316	1.49
1517868332	1.58
1517868347	1.49
1517868363	1.58
1517868379	1.66
1517868395	1.49
1517868410	1.41
1517868426	1.49
1517868442	1.49
1517868458	1.49
1517868473	1.49
1517868489	1.49
1517868505	1.49
1517868521	1.58
1517868537	1.49
1517868552	1.41
1517868568	1.58
1517868584	1.49
1517868600	1.58
1517868615	1.58
1517868631	1.58
1517868647	1.49
1517868663	1.49
1517868678	1.49
1517868694	1.49
1517868710	1.49
1517868726	1.49
1517868741	1.49
1517868757	1.49
1517868773	1.49
1517868789	1.49
1517868804	1.41
1517868820	1.49
1517868836	1.49
1517868852	1.58
1517868867	1.49
1517868883	1.49
1517868899	1.66
1517868915	1.49
1517868931	1.41
1517868946	1.58
1517868962	1.58
1517868978	1.58
1517868994	1.49
1517869009	1.49
1517869025	1.49
1517869041	1.49
1517869057	1.49
1517869072	1.58
1517869088	1.84
1517869104	1.49
1517869120	1.66
1517869135	1.58
1517869151	1.58
1517869167	1.49
1517869183	1.49
1517869198	1.49
1517869214	1.49
1517869230	1.49
1517869246	1.41
1517869261	1.58
1517869277	1.32
1517869293	1.49
1517869309	1.66
1517869325	1.75
1517869340	1.58
1517869356	1.49
1517869372	1.49
1517869388	1.58
1517869403	1.49
1517869419	1.58
1517869435	1.49
1517869451	1.49
1517869466	1.49
1517869482	1.49
1517869498	1.49
1517869514	1.41
1517869529	1.58
1517869545	1.49
1517869561	1.49
1517869577	1.92
1517869592	1.58
1517869608	1.58
1517869624	1.41
1517869640	1.49
1517869656	1.66
1517869671	1.49
1517869687	1.58
1517869703	1.49
1517869719	1.41
1517869734	1.58
1517869750	1.32
1517869766	1.66
1517869782	1.66
1517869797	1.58
1517869813	1.49
1517869829	1.66
1517869845	1.58
1517869860	1.41
1517869876	1.66
1517869892	1.58
1517869908	1.49
1517869923	1.66
1517869939	1.49
1517869955	1.49
1517869971	1.49
1517869986	1.49
1517870002	1.49
1517870018	1.49
1517870034	1.75
1517870050	1.66
1517870065	1.49
1517870081	1.49
1517870097	1.49
1517870113	1.41
1517870128	1.49
1517870144	1.49
1517870160	1.66
1517870176	1.58
1517870191	1.58
1517870207	1.58
1517870223	1.58
1517870239	1.49
1517870254	1.58
1517870270	1.92
1517870286	1.66
1517870302	1.49
1517870317	1.49
1517870333	1.49
1517870349	1.49
1517870365	1.58
1517870380	1.84
1517870396	1.75
1517870412	1.41
1517870428	1.49
1517870444	1.41
1517870459	1.41
1517870475	1.58
1517870491	1.58
1517870507	1.66
1517870522	1.66
1517870538	1.58
1517870554	1.58
1517870570	1.41
1517870585	1.58
1517870601	1.49
1517870617	1.58
1517870633	1.58
1517870648	1.49
1517870664	1.66
1517870680	1.49
1517870696	1.41
1517870711	1.49
1517870727	1.49
1517870743	1.66
1517870759	1.66
1517870774	1.49
1517870790	1.49
1517870806	1.49
1517870822	1.49
1517870838	1.49
1517870853	1.66
1517870869	1.49
1517870885	1.58
1517870901	1.49
1517870916	1.66
1517870932	1.75
1517870948	1.49
1517870964	1.49
1517870979	1.66
1517870995	1.58
1517871011	1.58
1517871027	1.49
1517871042	1.49
1517871058	1.58
1517871074	1.66
1517871090	1.66
1517871105	1.58
1517871121	1.58
1517871137	1.49
1517871153	1.41
1517871169	1.49
1517871184	1.49
1517871200	1.66
1517871216	1.58
1517871232	1.75
1517871247	1.58
1517871263	1.66
1517871279	1.49
1517871295	1.49
1517871310	1.58
1517871326	1.66
1517871342	1.84
1517871358	1.66
1517871373	1.49
1517871389	1.49
1517871405	1.49
1517871421	1.49
1517871437	1.58
1517871452	1.66
1517871468	1.49
1517871484	1.49
1517871500	1.32
1517871516	1.49
1517871531	1.49
1517871547	1.75
1517871563	1.66
1517871579	1.49
1517871594	1.49
1517871610	1.49
1517871626	1.49
1517871642	1.66
1517871658	1.49
1517871673	1.58
1517871689	1.49
1517871705	1.49
1517871721	1.58
1517871736	1.66
1517871752	1.75
1517871768	1.58
1517871784	1.49
1517871800	1.66
1517871815	1.49
1517871831	1.49
1517871847	1.75
1517871863	1.58
1517871879	1.49
1517871894	1.49
1517871910	1.49
1517871926	1.58
1517871942	1.49
1517871957	1.84
1517871973	1.58
1517871989	1.58
1517872005	1.58
1517872021	1.58
1517872036	1.49
1517872052	1.84
1517872068	1.66
1517872084	1.58
1517872099	1.49
1517872115	1.49
1517872131	1.58
1517872147	1.58
1517872163	1.84
1517872178	1.84
1517872194	1.66
1517872210	1.66
1517872226	1.49
1517872242	1.58
1517872257	1.58
1517872273	1.66
1517872289	1.49
1517872305	1.75
1517872320	1.58
1517872336	1.49
1517872352	1.49
1517872368	1.58
1517872384	1.84
1517872399	1.49
1517872415	1.66
1517872431	1.41
1517872447	1.58
1517872462	1.49
1517872478	1.58
1517872494	1.66
1517872510	1.49
1517872526	1.66
1517872541	1.49
1517872557	1.49
1517872573	1.75
1517872589	1.75
1517872605	1.58
1517872620	1.84
1517872636	1.66
1517872652	1.49
1517872668	1.49
1517872683	1.66
1517872699	1.75
1517872715	1.84
1517872731	1.49
1517872747	1.49
1517872762	1.49
1517872778	1.66
1517872794	1.75
1517872810	1.92
1517872825	1.75
1517872841	1.58
1517872857	1.58
1517872873	1.92
1517872889	1.75
1517872904	1.84
1517872920	1.66
1517872936	1.66
1517872952	1.66
1517872968	1.66
1517872983	1.58
1517872999	1.92
1517873015	1.84
1517873031	1.49
1517873046	1.75
1517873062	1.58
1517873078	1.58
1517873094	1.75
1517873110	1.84
1517873125	1.75
1517873141	1.66
1517873157	1.58
1517873173	1.49
1517873188	1.84
1517873204	1.84
1517873220	1.84
1517873236	1.84
1517873252	1.75
1517873267	1.75
1517873283	1.84
1517873299	1.84
1517873315	1.84
1517873331	1.84
1517873346	1.92
1517873362	1.66
1517873378	1.58
1517873394	1.75
1517873409	2.01
1517873425	1.92
1517873441	1.75
1517873457	1.75
1517873473	1.75
1517873488	1.84
1517873504	1.75
1517873520	1.84
1517873536	1.84
1517873551	1.84
1517873567	1.75
1517873583	1.75
1517873599	1.66
1517873615	1.84
1517873630	1.84
1517873646	1.75
1517873662	1.84
1517873678	1.66
1517873694	1.49
1517873709	1.84
1517873725	1.92
1517873741	1.92
1517873757	1.75
1517873772	1.84
1517873788	1.49
1517873804	1.58
1517873820	1.84
1517873836	1.92
1517873851	1.75
1517873867	1.75
1517873883	1.66
1517873899	1.49
1517873914	1.75
1517873930	1.92
1517873946	1.84
1517873962	1.84
1517873978	1.84
1517873993	1.49
1517874009	1.49
1517874025	1.84
1517874041	1.92
1517874057	1.84
1517874072	1.84
1517874088	1.75
1517874104	1.49
1517874120	1.66
1517874135	1.84
1517874151	1.84
1517874167	1.84
1517874183	1.66
1517874199	1.66
1517874214	1.66
1517874230	1.92
1517874246	1.84
1517874262	1.84
1517874278	1.92
1517874293	1.75
1517874309	1.49
1517874325	1.66
1517874341	1.84
1517874356	2.01
1517874372	1.84
1517874388	1.75
1517874404	1.75
1517874420	1.49
1517874435	1.84
1517874451	1.92
1517874467	1.92
1517874483	1.84
1517874498	1.66
1517874514	1.49
1517874530	1.84
1517874546	1.84
1517874562	1.84
1517874577	1.92
1517874593	1.84
1517874609	1.66
1517874625	1.75
1517874641	1.58
1517874656	1.92
1517874672	1.84
1517874688	1.66
1517874704	1.84
1517874719	1.84
1517874735	1.75
1517874751	1.58
1517874767	1.92
1517874783	1.84
1517874798	1.84
1517874814	1.75
1517874830	1.66
1517874846	1.84
1517874861	2.01
1517874877	1.84
1517874893	1.84
1517874909	1.58
1517874925	1.58
1517874940	1.66
1517874956	1.66
1517874972	1.92
1517874988	1.84
1517875004	1.84
1517875019	1.75
1517875035	1.84
1517875051	1.75
1517875067	1.92
1517875082	2.09
1517875098	1.84
1517875114	1.66
1517875130	1.84
1517875146	1.66
1517875161	1.66
1517875177	1.84
1517875193	1.84
1517875209	1.92
1517875224	1.75
1517875240	1.49
1517875256	1.49
1517875272	1.84
1517875288	1.84
1517875303	1.84
1517875319	1.84
1517875335	1.84
1517875351	1.66
1517875367	1.75
1517875382	1.84
1517875398	1.92
1517875414	1.75
1517875430	1.92
1517875445	1.84
1517875461	1.66
1517875477	1.84
1517875493	1.84
1517875509	1.84
1517875524	1.75
1517875540	1.66
1517875556	1.58
1517875572	1.49
1517875587	1.75
1517875603	1.92
1517875619	1.84
1517875635	1.84
1517875651	1.58
1517875666	1.58
1517875682	1.75
1517875698	1.84
1517875714	1.92
1517875730	1.84
1517875745	1.66
1517875761	1.58
1517875777	1.66
1517875793	1.84
1517875808	1.92
1517875824	1.84
1517875840	1.84
1517875856	1.84
1517875872	1.66
1517875887	1.66
1517875903	2.01
1517875919	1.84
1517875935	1.84
1517875950	1.92
1517875966	1.84
1517875982	1.66
1517875998	1.92
1517876014	1.92
1517876029	1.92
1517876045	1.92
1517876061	1.84
1517876077	1.66
1517876093	1.66
1517876108	1.75
1517876124	1.84
1517876140	1.84
1517876156	1.84
1517876171	1.66
1517876187	1.75
1517876203	1.66
1517876219	2.01
1517876235	1.84
1517876250	1.84
1517876266	1.84
1517876282	1.49
1517876298	1.66
1517876313	1.84
1517876329	1.84
1517876345	1.84
1517876361	1.75
1517876377	1.75
1517876392	1.58
1517876408	1.75
1517876424	1.84
1517876440	1.84
1517876456	1.84
1517876471	1.66
1517876487	1.66
1517876503	1.49
1517876519	1.75
1517876534	1.92
1517876550	1.84
1517876566	1.92
1517876582	1.84
1517876598	1.58
1517876613	1.49
1517876629	1.84
1517876645	1.92
1517876661	1.84
1517876676	1.84
1517876692	1.75
1517876708	1.58
1517876724	1.84
1517876740	1.84
1517876755	1.84
1517876771	1.84
1517876787	1.92
1517876803	1.58
1517876819	1.75
1517876834	1.84
1517876850	1.84
1517876866	1.92
1517876882	2.01
1517876897	2.01
1517876913	1.58
1517876929	1.66
1517876945	2.01
1517876961	1.84
1517876976	1.75
1517876992	1.66
1517877008	1.49
1517877024	1.58
1517877039	1.84
1517877055	2.27
1517877071	2.01
1517877087	1.92
1517877103	1.75
1517877118	1.75
1517877134	1.58
1517877150	1.92
1517877166	1.84
1517877182	1.92
1517877197	1.84
1517877213	1.66
1517877229	1.75
1517877245	1.75
1517877260	1.84
1517877276	2.01
1517877292	1.84
1517877308	1.75
1517877324	1.58
1517877339	1.49
1517877355	1.75
1517877371	1.84
1517877387	1.84
1517877402	1.75
1517877418	1.66
1517877434	1.66
1517877450	1.75
1517877466	1.92
1517877481	1.92
1517877497	1.84
1517877513	1.58
1517877529	1.58
1517877545	1.75
1517877560	1.75
1517877576	1.84
1517877592	1.92
1517877608	1.84
1517877623	1.75
1517877639	1.66
1517877655	1.66
1517877671	1.75
1517877687	1.84
1517877702	1.84
1517877718	1.66
1517877734	1.84
1517877750	1.58
1517877765	1.66
1517877781	1.84
1517877797	2.01
1517877813	1.92
1517877829	1.49
1517877844	1.58
1517877860	1.49
1517877876	1.75
1517877892	1.84
1517877908	1.84
1517877923	1.84
1517877939	1.66
1517877955	1.75
1517877971	1.66
1517877986	1.92
1517878002	1.92
1517878018	1.75
1517878034	1.75
1517878050	1.75
1517878065	1.84
1517878081	1.75
1517878097	1.92
1517878113	1.92
1517878128	1.84
1517878144	1.75
1517878160	1.84
1517878176	1.66
1517878192	1.75
1517878207	1.84
1517878223	1.84
1517878239	1.84
1517878255	1.75
1517878271	1.66
1517878286	1.92
1517878302	1.75
1517878318	2.01
1517878334	1.84
1517878349	1.58
1517878365	1.66
1517878381	1.75
1517878397	1.84
1517878413	2.01
1517878428	1.84
1517878444	1.66
1517878460	1.75
1517878476	1.75
1517878491	1.84
1517878507	1.84
1517878523	1.92
1517878539	1.75
1517878555	1.84
1517878570	1.66
1517878586	1.58
1517878602	1.75
1517878618	2.01
1517878634	1.84
1517878649	1.75
1517878665	1.84
1517878681	1.66
1517878697	1.66
1517878712	1.92
1517878728	1.84
1517878744	1.92
1517878760	1.58
1517878776	1.66
1517878791	1.49
1517878807	1.75
1517878823	1.92
1517878839	1.84
1517878854	1.66
1517878870	1.66
1517878886	1.66
1517878902	1.66
1517878918	1.84
1517878933	1.84
1517878949	1.84
1517878965	1.58
1517878981	1.75
1517878997	1.49
1517879012	1.75
1517879028	1.84
1517879044	1.84
1517879060	1.75
1517879075	1.66
1517879091	1.49
1517879107	1.58
