1517525926	0.80
1517525942	0.72
1517525958	0.72
1517525973	1.06
1517525989	0.80
1517526005	0.89
1517526020	0.80
1517526036	0.98
1517526052	0.80
1517526067	0.72
1517526083	0.63
1517526099	0.63
1517526115	0.72
1517526130	0.72
1517526146	0.46
1517526162	0.72
1517526177	0.72
1517526193	0.80
1517526209	0.80
1517526224	0.89
1517526240	0.89
1517526256	0.80
1517526271	0.80
1517526287	0.72
1517526303	0.72
1517526319	0.80
1517526334	0.72
1517526350	0.46
1517526366	0.63
1517526381	0.98
1517526397	0.89
1517526413	0.80
1517526428	0.80
1517526444	0.89
1517526460	0.72
1517526475	0.72
1517526491	0.72
1517526507	0.80
1517526523	0.63
1517526538	0.89
1517526554	0.55
1517526570	0.80
1517526585	0.89
1517526601	0.89
1517526617	0.89
1517526633	0.72
1517526648	0.72
1517526664	0.80
1517526680	0.72
1517526695	0.80
1517526711	0.55
1517526727	0.72
1517526743	0.80
1517526758	0.80
1517526774	1.06
1517526790	0.89
1517526805	0.72
1517526821	0.80
1517526837	0.80
1517526853	0.72
1517526868	0.72
1517526884	0.80
1517526900	0.80
1517526915	0.80
1517526931	0.80
1517526947	0.89
1517526963	0.80
1517526978	0.80
1517526994	0.72
1517527010	0.80
1517527026	0.80
1517527041	0.72
1517527057	0.89
1517527073	0.89
1517527089	0.89
1517527104	0.89
1517527120	0.72
1517527136	0.80
1517527152	0.63
1517527167	0.72
1517527183	0.80
1517527199	0.89
1517527214	0.98
1517527230	0.98
1517527246	0.80
1517527262	0.72
1517527277	0.55
1517527293	0.63
1517527309	0.63
1517527325	0.80
1517527340	0.89
1517527356	0.89
1517527372	0.80
1517527388	0.89
1517527403	0.72
1517527419	0.80
1517527435	0.72
1517527451	0.80
1517527466	0.89
1517527482	0.89
1517527498	0.89
1517527514	0.89
1517527529	0.63
1517527545	0.80
1517527561	0.63
1517527576	0.89
1517527592	0.80
1517527608	0.98
1517527624	0.89
1517527639	0.80
1517527655	0.80
1517527671	0.72
1517527687	0.80
1517527702	0.72
1517527718	0.72
1517527734	0.80
1517527750	1.06
1517527765	0.80
1517527781	1.06
1517527797	0.63
1517527813	0.72
1517527828	0.72
1517527844	0.72
1517527860	0.80
1517527875	0.98
1517527891	0.80
1517527907	0.80
1517527923	0.80
1517527938	0.80
